CAR,14,Abra,1401,Lacub,140109,Bacag,140109001 ,Construction of  Water System,1,954862.5,757134,197728.5,705029,,210728.5,915757.5,705029,210728.5,1,1,1.065746718353702,.9590464595687861,1,01sep2008,no data,21jan2009,25feb2009,no data,35,48,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Lacub,140109,Buneg,140109002 ,Improvement of Buneg Water Supply System-Level II,1,1096000,773892,322108,619113.6,,323108,942221.6,619113.6,323108,1,1,1.00310454878488,.8596912408759124,1,13mar2009,no data,21jun2009,30jul2009,n/a,39,66,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Lacub,140109,Guinguinabang,140109003,Construction of Concrete Footbridge,1,960405,702243,258162,632018.9199999999,,268160.89,900179.8100000001,632018.92,268160.89,1,1,1.038731068089029,.9372918820705849,1,01sep2008,no data,23jan2009,29apr2009,n/a,96,55,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Lacub,140109,Lan-ag,140109004,Construction of Water System,1,381459,221985,159474,207009.16,,160473.8,367482.96,207009.16,160473.8,1,.9999999999999998,1.006269360522719,.9633616194663122,1,01sep2008,no data,22jan2009,13feb2009,no data,22,13,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Lacub,140109,Pacoc,140109005 ,Cable Footbridge,1,1482616,1091104,391512,1091104,,390705.5,1481809.5,1091104,390705.5,1,1,.9979400375978259,.999456029072936,1,08jul2007,n/a,19dec2007,30apr2009,n/a,498,99,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Lacub,140109,Poblacion (Talampac),140109006,Improvement of Water Supply System,1,1010240,708896,301344,708896,,292894,1001790,708896,292894,1,1,.9719589572050547,.9916356509344314,1,08jul2007,n/a,25sep2007,31mar2008,no data,188,154,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Dalimag,140121002,Const. of Concrete Footbridge with footpath,1,640000,587970,52030,529173,,51330,580503,529173,51330,1,1,.9865462233326927,.9070359375,1,30apr2007,n/a,19nov2007,28feb2008,no data,101,131,Excess funds ,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Cabayogan- C2,140121001,Construction of 1 Unit (3 classroom) Elementary School Building,2,1495000,1150000,345000,1035000,,224203.19,1259203.19,1035000,224203.19,1,1,.6498643188405797,.842276381270903,1,10sep2008,no data,12dec2008,30jun2009,no data,200,200,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Dalimag - C2,140121002,Construction of 1 Unit (3 classroom) Elementary School Building,2,1495000,1150000,345000,1035000,,224203.19,1259203.19,1035000,224203.19,1,1,.6498643188405797,.842276381270903,1,10sep2008,no data,12dec2008,30jun2009,no data,200,200,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Langbaban - C3,140121003,Impr. of Water System - C3,3,1800000,1295193,504807,1141246.91,,598217,1739463.91,1141246.91,598217,1,1,1.185041015675298,.9663688388888888,1,30apr2007,n/a,19nov2007,15sep2008,no data,301,264,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Manayday,140121004,Improvement of Manayday-Linasin Farm to Market Road,1,1400000,1076923,323077,969230.7000000001,,212872.68,1182103.38,969230.7,212872.68,.9999999999999999,1,.6588914716925067,.844359557142857,1,10sep2008,no data,16feb2009,10jun2009,no data,114,131,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Olo,140121010,Improvement of Sabtan Baba-Sabtan Olo FMR,1,1180000,816837,363163,816837,,369717,1067420.57,816837,250583.57,1,.677771295342113,1.018046992672712,.9045937033898306,1,30apr2007,n/a,10dec2007,10sep2008,no data,275,77,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Olo,140121010,Construction of Multi-Purpose Pavement with Storage Area,1,550000,423077,126923,380769.3,,98056.27,478825.57,380769.3,98056.27,1,1,.7725650197363756,.8705919454545454,1,10sep2008,no data,16feb2009,12may2009,no data,85,75,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Isidro,140121,Poblacion,140121008,Upgrading/Enhancement of the ECCD Services of Barangay Poblacion,1,70000,49000,21000,39000,,21000,60000,39000,21000,1,1,1,.8571428571428571,1,10sep2008,no data,13may2009,05jun2009,n/a,23,122,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Labaan,140123001,Improvement of Water Supply System,1,421415,261395,160020,261395,,171430,432825,261395,171430,1,1,1.071303587051619,1.027075448192399,1,13mar2007,n/a,22aug2007,27jan2009,n/a,524,187,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Labaan,140123001,Construction of 3 Units Artesian Well,1,311990,201593,110397,201593,,110429,312022,201593,110429,1,1,1.000289862949174,1.00010256738998,1,16sep2008,no data,01feb2009,23apr2009,n/a,81,32,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Palang,140123002,Const. of 3 units artesian deepwell,1,265355,173075,92280,172300,,142080,314380,172300,142080,1,1,1.539661898569571,1.184752501366094,1,13mar2007,n/a,10jun2007,29aug2007,no data,80,44,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Palang,140123002,Construction of 1 Unit Day Care Center,1,571571,400100,171471,382330.34,,172571,554901.3400000001,382330.34,172571,1,1,1.00641507893463,.970835364285452,1,16sep2008,no data,29jan2009,31may2009,no data,122,44,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Palang,140123002,Construction of Palang Proper Water System,1,682946.95,478948.13,203998.82,384708.68,,203998.82,588707.5,384708.68,203998.82,1,1,1,.862010585155992,1,25mar2009,no data,23may2009,15jun2009,no data,23,136,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Pantoc,140123003,Improvement of Water Supply System,1,577621,404891,172730,404891,,184142,589033,404891,184142,1,1,1.066068430498466,1.019756899420208,1,13mar2007,n/a,03jan2008,30jun2008,no data,179,91,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Pantoc,140123003,Construction of 2 Classroom Building,1,881100,616770,264330,555570,,264330,819900,555570,264330,1,1,1,.9305413687436159,1,16sep2008,no data,28jan2009,29may2009,04jun2009,121,75,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Pantoc,140123003,Construction of Barangay Road Riprap,1,674230,473460.47,200769.53,380703.6,,200769.53,581473.13,380703.6,200769.53,1,1,.9999999999999999,.8624254779526275,1,25mar2009,no data,21may2009,17jun2009,18jun2009,27,137,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Poblacion,140123004,Const. of ECCD Center,1,503454,362494,140960,362494,,246315.24,608809.24,362494,246315.24,1,1,1.747412315550511,1.209264878221248,1,13mar2007,n/a,22aug2007,28may2008,no data,280,190,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Poblacion,140123004,Improvement of Poblacion 3 Classroom Building,1,575708,402996,172712,365720.51,,122712,488432.51,365720.51,122712,1,1,.7105007179582195,.8484032009282484,1,16sep2008,no data,28jan2009,12mar2009,23mar2009,43,163,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Poblacion,140123004,Improvement of 4-Units High School Building,1,632120,444146.43,187973.57,444041.32,,187973.77,632015.09,444041.32,187973.77,1,.9999999999999999,1.000001063979367,.99983403467696,1,25mar2009,no data,11may2009,02jun2009,10jun2009,22,204,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Tangadan,140123005,Improvement of Water Supply System,1,464560,313810,150750,313810,,231437.48,545247.48,313810,231437.48,1,1,1.535240331674958,1.173685810229034,1,13mar2007,n/a,20feb2008,22dec2008,no data,306,168,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Villa Mercedes,140123006,Improvement of Water Supply System,1,407635,284335,123300,284335,,124300,408635,284335,124300,1,1,1.008110300081103,1.002453175021772,1,13mar2007,n/a,15feb2008,15jul2008,no data,151,146,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,San Quintin,140123,Villa Mercedes,140123006,Construction of Purok Water System,1,310619,178541,132078,170151,,132078,302229,170151,132078,1,1,1,.9729894179042493,1,16sep2008,no data,28jan2009,15mar2009,n/a,46,74,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,14,Abra,1401,Tineg,140125,Agsimao - C7,140125001,Road Improvement - C7,7,5510000,3000000,2510000,3000000,,2510000,5510000,3000000,2510000,1,1,1,1,1,16mar2005,24jun2005,01sep2005,30aug2006,no data,363,471,,1,LUZON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
